"Strains","row_id","Plate","PD2_blank","PD2Ca_blank","Variable","OD","Treatment","Day","Dataset"
"B3SN17.2",13,2,0.104,0.103416666666667,"X11",0.169583333333333,"PD2+Ca",7,"Set A"
"B3SN17.2",13,2,0.104,0.103416666666667,"X12",0.168583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X1",0.125,"PD2",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X2",0.141,"PD2",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X3",0.151,"PD2",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X4",0.14,"PD2",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X5",0.152,"PD2",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X6",0.156,"PD2",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X7",0.189583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X8",0.187583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X9",0.188583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X10",0.190583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X11",0.186583333333333,"PD2+Ca",7,"Set A"
"TemeculaL",14,2,0.104,0.103416666666667,"X12",0.174583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X1",0.277,"PD2",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X2",0.277,"PD2",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X3",0.285,"PD2",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X4",0.302,"PD2",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X5",0.294,"PD2",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X6",0.31,"PD2",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X7",0.298583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X8",0.293583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X9",0.299583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X10",0.289583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X11",0.280583333333333,"PD2+Ca",7,"Set A"
"IVIA53872",15,2,0.104,0.103416666666667,"X12",0.270583333333333,"PD2+Ca",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X1",0.105,"PD2",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X2",0.098,"PD2",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X3",0.106,"PD2",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X4",0.111,"PD2",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X5",0.107,"PD2",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X6",0.112,"PD2",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X7",0.116583333333333,"PD2+Ca",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X8",0.113583333333333,"PD2+Ca",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X9",0.117583333333333,"PD2+Ca",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X10",0.126583333333333,"PD2+Ca",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X11",0.125583333333333,"PD2+Ca",7,"Set A"
"XF3348",16,2,0.104,0.103416666666667,"X12",0.119583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X1",0.197,"PD2",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X2",0.185,"PD2",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X3",0.191,"PD2",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X4",0.173,"PD2",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X5",0.179,"PD2",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X6",0.177,"PD2",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X7",0.211583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X8",0.200583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X9",0.205583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X10",0.198583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X11",0.205583333333333,"PD2+Ca",7,"Set A"
"IVIA5901",17,2,0.104,0.103416666666667,"X12",0.221583333333333,"PD2+Ca",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X1",0.275416666666667,"PD2",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X2",0.0504166666666667,"PD2",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X3",0.0434166666666667,"PD2",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X4",0.0454166666666667,"PD2",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X5",0.0474166666666667,"PD2",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X6",0.0444166666666667,"PD2",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X7",0.046,"PD2+Ca",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X8",0.043,"PD2+Ca",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X9",0.047,"PD2+Ca",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X10",0.045,"PD2+Ca",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X11",0.054,"PD2+Ca",7,"Set A"
"WM1-1",22,3,0.107583333333333,0.106,"X12",0.047,"PD2+Ca",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X1",0.132416666666667,"PD2",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X2",0.147416666666667,"PD2",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X3",0.160416666666667,"PD2",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X4",0.174416666666667,"PD2",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X5",0.173416666666667,"PD2",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X6",0.173416666666667,"PD2",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X7",0.182,"PD2+Ca",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X8",0.172,"PD2+Ca",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X9",0.177,"PD2+Ca",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X10",0.187,"PD2+Ca",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X11",0.175,"PD2+Ca",7,"Set A"
"B3SN17.2",23,3,0.107583333333333,0.106,"X12",0.177,"PD2+Ca",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X1",0.110416666666667,"PD2",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X2",0.129416666666667,"PD2",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X3",0.139416666666667,"PD2",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X4",0.133416666666667,"PD2",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X5",0.130416666666667,"PD2",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X6",0.134416666666667,"PD2",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X7",0.2,"PD2+Ca",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X8",0.204,"PD2+Ca",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X9",0.2,"PD2+Ca",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X10",0.193,"PD2+Ca",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X11",0.188,"PD2+Ca",7,"Set A"
"TemeculaL",24,3,0.107583333333333,0.106,"X12",0.178,"PD2+Ca",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X1",0.256416666666667,"PD2",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X2",0.282416666666667,"PD2",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X3",0.300416666666667,"PD2",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X4",0.290416666666667,"PD2",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X5",0.293416666666667,"PD2",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X6",0.289416666666667,"PD2",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X7",0.292,"PD2+Ca",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X8",0.308,"PD2+Ca",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X9",0.319,"PD2+Ca",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X10",0.29,"PD2+Ca",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X11",0.273,"PD2+Ca",7,"Set A"
"IVIA53872",25,3,0.107583333333333,0.106,"X12",0.281,"PD2+Ca",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X1",0.0824166666666667,"PD2",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X2",0.0964166666666667,"PD2",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X3",0.0924166666666667,"PD2",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X4",0.0954166666666667,"PD2",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X5",0.101416666666667,"PD2",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X6",0.0894166666666667,"PD2",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X7",0.105,"PD2+Ca",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X8",0.105,"PD2+Ca",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X9",0.113,"PD2+Ca",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X10",0.112,"PD2+Ca",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X11",0.107,"PD2+Ca",7,"Set A"
"XF3348",26,3,0.107583333333333,0.106,"X12",0.118,"PD2+Ca",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X1",0.174416666666667,"PD2",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X2",0.160416666666667,"PD2",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X3",0.186416666666667,"PD2",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X4",0.182416666666667,"PD2",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X5",0.167416666666667,"PD2",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X6",0.165416666666667,"PD2",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X7",0.204,"PD2+Ca",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X8",0.197,"PD2+Ca",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X9",0.201,"PD2+Ca",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X10",0.191,"PD2+Ca",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X11",0.19,"PD2+Ca",7,"Set A"
"IVIA5901",27,3,0.107583333333333,0.106,"X12",0.226,"PD2+Ca",7,"Set A"
